0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.034015120763229765e-05,-3.135067594463335146e-05,-5.073967205502419688e-05,-5.992611466697447841e-05,-5.338285162830240217e-05,-2.772033470831357125e-05,1.904216568390356955e-05,8.797599458451115472e-05,1.795686064692577743e-04,2.939327617225146036e-04,4.309409228895443446e-04,5.903118400793233187e-04,7.716663769109292871e-04,9.745633357635335265e-04,1.198522137736859937e-03,1.443036786076892786e-03,1.707584016011661019e-03,1.991627560646096976e-03,2.294619832503494005e-03,2.616001906811315017e-03,2.955202417910419033e-03,3.311635795748238409e-03,3.684700144493367312e-03,4.073774980127023437e-03,4.478218985424948194e-03,4.897367900499337116e-03,5.330532639224445750e-03,5.776997702534416787e-03,6.236019946062775626e-03,6.706827750021408970e-03,7.188620632337627304e-03,7.680569340932003053e-03,8.181816457054760100e-03,8.691477538336638692e-03,9.208642827396470304e-03,9.732379549295381085e-03,1.026173481872765143e-02,1.079573917561100181e-02,1.133341076564150542e-02,1.187376018054926013e-02,1.241579597130426996e-02,1.295853084654555176e-02,1.350098856823734282e-02,1.404221155720630082e-02,1.458126922309198326e-02,1.511726703661238347e-02,1.564935636730667434e-02,1.617674511747478963e-02,1.669870919333569029e-02,1.721460486803759460e-02,1.772388210867469407e-02,1.822609896160068757e-02,1.872093711789170334e-02,1.920821881473516041e-02,1.968792526988050184e-02,2.016021689633532010e-02,2.062545560468892827e-02,2.108422957250552163e-02,2.153738094611959419e-02,2.198603704230255029e-02,2.243164573839502227e-02,2.287601588300890512e-02,2.332136372932026511e-02,2.377036659425110082e-02,2.422622518560221816e-02,2.469273632315208133e-02,2.517437811877103193e-02,2.567641008757339319e-02,2.620499115419755790e-02,2.676731911858111143e-02,2.737179588588937659e-02,2.802822368985436602e-02,2.874803870995097307e-02,2.954458998922167637e-02,3.043347352764867383e-02,3.143293403755516302e-02,3.256435036390049192e-02,3.385282536897020467e-02,3.532790769477559684e-02,3.702448200776744386e-02,3.898387715531681508e-02,4.125525953565764570e-02,4.389740365659441229e-02,4.698096512823454751e-02,5.059142390024328612e-02,5.483291350536304010e-02,5.983318672475820832e-02,6.574992696867090758e-02,7.277830792089219625e-02,8.115856924072280265e-02,9.117874500426584317e-02,1.031565552410931286e-01,1.173507572416199740e-01,1.336505291880056845e-01,1.505881008815423139e-01,1.623444682275218265e-01,1.500863881941419675e-01,5.899305225909937805e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.447673224283884774e-05,-4.026623716708130650e-05,-5.875673085344348381e-05,-5.702050888743493063e-05,-2.617490070347317082e-05,3.966268574342351924e-05,1.442147558732377653e-04,2.896908454700224968e-04,4.772586680416699865e-04,7.073753817688889587e-04,9.800161863344838704e-04,1.294830470047487331e-03,1.651247705235745020e-03,2.048548689469045087e-03,2.485912897435450450e-03,2.962449337897455921e-03,3.477216005050486058e-03,4.029231445912262281e-03,4.617480897857509890e-03,5.240918720255913731e-03,5.898468341856368327e-03,6.589020597945752927e-03,7.311431089321228545e-03,8.064517025856848126e-03,8.847053898464315655e-03,9.657772239304376893e-03,1.049535467061937094e-02,1.135843340021166874e-02,1.224558829123637872e-02,1.315534561199712717e-02,1.408617755527670663e-02,1.503650260455970111e-02,1.600468681505136728e-02,1.698904606975900483e-02,1.798784936446646068e-02,1.899932316980968913e-02,2.002165691358925512e-02,2.105300962188777492e-02,2.209151775343691851e-02,2.313530425813967520e-02,2.418248888786611595e-02,2.523119978584806647e-02,2.627958638052531673e-02,2.732583361094195404e-02,2.836817751421252462e-02,2.940492221171926018e-02,3.043445834015047827e-02,3.145528298702090358e-02,3.246602120861973723e-02,3.346544923242589231e-02,3.445251947685386978e-02,3.542638755995463490e-02,3.638644151668277843e-02,3.733233350307502835e-02,3.826401433681759362e-02,3.918177130916183915e-02,4.008626980515769128e-02,4.097859939018425046e-02,4.186032516357880706e-02,4.273354534804885141e-02,4.360095628010345753e-02,4.446592619620261949e-02,4.533257947648296204e-02,4.620589331838051428e-02,4.709180917276788170e-02,4.799736169313593981e-02,4.893082843323614400e-02,4.990190409200859906e-02,5.092190376093045506e-02,5.200400039652295497e-02,5.316350264318294577e-02,5.441818019937481876e-02,5.578864519274375627e-02,5.729879955668110841e-02,5.897636024251813602e-02,6.085347632513896793e-02,6.296745472650185083e-02,6.536161441240297132e-02,6.808629241477244520e-02,7.120002850383780335e-02,7.477095772347343294e-02,7.887843878788280971e-02,8.361493583994993040e-02,8.908813881952103164e-02,9.542322651668103117e-02,1.027649869604516375e-01,1.112790812794083456e-01,1.211507769846356386e-01,1.325773206329886045e-01,1.457452430100878160e-01,1.607727853518456373e-01,1.775723979948791997e-01,1.955322190727042386e-01,2.127995828305334070e-01,2.247555906634534639e-01,2.211813444223396929e-01,1.830400427670523522e-01,8.998912224734781362e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.190416543495939363e-05,-2.828825185740278621e-05,-2.857196141422452577e-05,1.818643414780031352e-06,7.331231116045344731e-05,1.932100735885487492e-04,3.664347907187178875e-04,5.961318847372133571e-04,8.841426049160381381e-04,1.231364631524702307e-03,1.638019412882441017e-03,2.103846479967423373e-03,2.628242611949314824e-03,3.210360236814058590e-03,3.849176070886522506e-03,4.543538187312162920e-03,5.292197524013830812e-03,6.093828214867392894e-03,6.947039937009018458e-03,7.850384603954412704e-03,8.802359111150686796e-03,9.801405391460325106e-03,1.084590871415788693e-02,1.193419492712137313e-02,1.306452717264920509e-02,1.423510248459365114e-02,1.544404858522697467e-02,1.668942113506228023e-02,1.796920164096716885e-02,1.928129619243300688e-02,2.062353516925855348e-02,2.199367404357070038e-02,2.338939538320577993e-02,2.480831215066616607e-02,2.624797238122110118e-02,2.770586531461203053e-02,2.917942904682815919e-02,3.066605976138147768e-02,3.216312259331593343e-02,3.366796417394662955e-02,3.517792690021648294e-02,3.669036496986592677e-02,3.820266222271204160e-02,3.971225182972125400e-02,4.121663787577791588e-02,4.271341888977522178e-02,4.420031338760850581e-02,4.567518751074210737e-02,4.713608486612404919e-02,4.858125870349852549e-02,5.000920660474753032e-02,5.141870790812021197e-02,5.280886414956426772e-02,5.417914287545490953e-02,5.552942526758550962e-02,5.686005812426891265e-02,5.817191086288386187e-02,5.946643835135469180e-02,6.074575054123396850e-02,6.201269006562557667e-02,6.327091918349911359e-02,6.452501770031633666e-02,6.578059377527463447e-02,6.704440983945499088e-02,6.832452619749104783e-02,6.963046526766218658e-02,7.097339982927507174e-02,7.236636908689909886e-02,7.382452681922081761e-02,7.536542634040978295e-02,7.700934743811750638e-02,7.877967082266786047e-02,8.070330585795673639e-02,8.281117733328337283e-02,8.513877658845736551e-02,8.772678110412886199e-02,9.062174417082841105e-02,9.387685150922668587e-02,9.755273307235531877e-02,1.017183027723503469e-01,1.064515712466069797e-01,1.118403273887645377e-01,1.179824955175294982e-01,1.249858137784627260e-01,1.329661835411984627e-01,1.420434907308211758e-01,1.523326704137191179e-01,1.639258357008032130e-01,1.768575772871598673e-01,1.910384843455689152e-01,2.061287964138663609e-01,2.213009214726077145e-01,2.348041083960585862e-01,2.432121000335942529e-01,2.402999650784077845e-01,2.160379662064827733e-01,1.584056728502339084e-01,6.729844074783811192e-02,0.000000000000000000e+00
0.000000000000000000e+00,-4.969467147433943413e-06,-2.486431587729405426e-06,2.714508241227674905e-05,9.846353442742764126e-05,2.222495657842128486e-04,4.063685084105721017e-04,6.563813433597499641e-04,9.760411992765881525e-04,1.367704546372137822e-03,1.832664762494292440e-03,2.371415322764524724e-03,2.983852407044987939e-03,3.669427742408909801e-03,4.427261934946572462e-03,5.256227158337939583e-03,6.155006455763650103e-03,7.122135398316297404e-03,8.156030554867415780e-03,9.255008189252875855e-03,1.041729578843874487e-02,1.164103840244637422e-02,1.292430130466936354e-02,1.426507012584682724e-02,1.566124934862090506e-02,1.711065985042121637e-02,1.861103603356096398e-02,2.016002297011879746e-02,2.175517390574805560e-02,2.339394840378201251e-02,2.507371136343209198e-02,2.679173310948712236e-02,2.854519072266565108e-02,3.033117075742954027e-02,3.214667347599626385e-02,3.398861871230274972e-02,3.585385346695359882e-02,3.773916132317210043e-02,3.964127376417336812e-02,4.155688346402715977e-02,4.348265961700993609e-02,4.541526536483241061e-02,4.735137737721398926e-02,4.928770763947689509e-02,5.122102750161940110e-02,5.314819404729909796e-02,5.506617884899048937e-02,5.697209918804519574e-02,5.886325183638690950e-02,6.073714952102496345e-02,6.259156022457902646e-02,6.442454951570639188e-02,6.623452615391269005e-02,6.802029127506141470e-02,6.978109153828292166e-02,7.151667670332675919e-02,7.322736221102268961e-02,7.491409745971019940e-02,7.657854060829220877e-02,7.822314089270639148e-02,7.985122961731516700e-02,8.146712117531949848e-02,8.307622566106605266e-02,8.468517485844120896e-02,8.630196361746698963e-02,8.793610885614787376e-02,8.959882863206301840e-02,9.130324389645551320e-02,9.306460564078729292e-02,9.490055012524295508e-02,9.683138467223098567e-02,9.888040601515452055e-02,1.010742522648932357e-01,1.034432879706149444e-01,1.060220191696518016e-01,1.088495312228230372e-01,1.119699358048023841e-01,1.154328033778083407e-01,1.192935417558660532e-01,1.236136566045988316e-01,1.284607903772244097e-01,1.339083730210104406e-01,1.400346152273919398e-01,1.469204065619393040e-01,1.546454011596668787e-01,1.632811049387827007e-01,1.728789871015349311e-01,1.834502996236869743e-01,1.949320327906495787e-01,2.071297031688555390e-01,2.196217614532092743e-01,2.316019596744903486e-01,2.416269778944070135e-01,2.472376911351165663e-01,2.444716274087393726e-01,2.274925975480777407e-01,1.892030456429328600e-01,1.252473107999889645e-01,4.616963690242079088e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.374783511341387345e-06,3.158346590112186682e-05,9.874151229249935127e-05,2.191740574435177558e-04,4.031542728048668816e-04,6.584558389107236136e-04,9.907899013979787773e-04,1.404177670166443116e-03,1.901275228113569280e-03,2.483652376848339248e-03,3.152025487934397886e-03,3.906446596845021373e-03,4.746453238414634693e-03,5.671184682155275963e-03,6.679470395320253814e-03,7.769896126638030018e-03,8.940852294218655516e-03,1.019056858739827119e-02,1.151713796559845036e-02,1.291853260527846096e-02,1.439261382066331016e-02,1.593713755937893606e-02,1.754975673735938851e-02,1.922802141354366251e-02,2.096937759984595848e-02,2.277116534336515868e-02,2.463061659559942843e-02,2.654485328925423188e-02,2.851088597053871160e-02,3.052561327846242331e-02,3.258582251860107221e-02,3.468819154397965315e-02,3.682929212780636230e-02,3.900559498998057428e-02,4.121347662029440501e-02,4.344922802509503662e-02,4.570906551021007569e-02,4.798914360077801561e-02,5.028557018802595757e-02,5.259442398397484036e-02,5.491177435762900627e-02,5.723370362065428874e-02,5.955633182720219965e-02,6.187584415186659498e-02,6.418852091229323986e-02,6.649077030933932264e-02,6.877916396861434578e-02,7.105047538351635938e-02,7.330172138233340129e-02,7.553020677155064533e-02,7.773357234504843505e-02,7.990984649539457918e-02,8.205750071974304838e-02,8.417550937981217729e-02,8.626341415360928855e-02,8.832139370637609455e-02,9.035033920957391551e-02,9.235193644894149068e-02,9.432875538408069804e-02,9.628434814989031421e-02,9.822335661967955545e-02,1.001516307738256201e-01,1.020763592257040719e-01,1.040062133327321059e-01,1.059515063425633952e-01,1.079243689610882018e-01,1.099389425353846927e-01,1.120115906580112647e-01,1.141611293300168750e-01,1.164090747420976346e-01,1.187799060655405220e-01,1.213013381261023732e-01,1.240045950851761114e-01,1.269246707150464282e-01,1.301005526980016647e-01,1.335753763524486770e-01,1.373964553909413910e-01,1.416151108203211051e-01,1.462861793627056040e-01,1.514670227027230809e-01,1.572157672647448434e-01,1.635883634245857421e-01,1.706338351794610964e-01,1.783867526587852026e-01,1.868554332701027887e-01,1.960035632512376613e-01,2.057216939433210434e-01,2.157832534378468503e-01,2.257772552213680450e-01,2.350071287266987663e-01,2.423437534980319996e-01,2.460263605257445307e-01,2.434324820090105479e-01,2.309236839436976940e-01,2.040917391334939879e-01,1.591904331555241414e-01,9.722992271317369706e-02,3.220475192720262392e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.487521508861285883e-05,7.002004706484575146e-05,1.791754347488449205e-04,3.536976447676289754e-04,6.027327545357338357e-04,9.334592505187667370e-04,1.351335491540688527e-03,1.860341286882790258e-03,2.463208243940102644e-03,3.161632184908083794e-03,3.956461866012562535e-03,4.847860901810191470e-03,5.835442554374220721e-03,6.918379061562325225e-03,8.095488318983467754e-03,9.365301176171968861e-03,1.072611260113648379e-02,1.217601971146611319e-02,1.371294930422743523e-02,1.533467712593687866e-02,1.703884075390694683e-02,1.882294763242111160e-02,2.068437952814445105e-02,2.262039443783492310e-02,2.462812679299032984e-02,2.670458665442198079e-02,2.884665846865342928e-02,3.105109986176689263e-02,3.331454086987293423e-02,3.563348394455665563e-02,3.800430502304421448e-02,4.042325591359920145e-02,4.288646821467423376e-02,4.538995895981569328e-02,4.792963815798936128e-02,5.050131837984502686e-02,5.310072652377770958e-02,5.572351788102105491e-02,5.836529260611973691e-02,6.102161468790131410e-02,6.368803350652614548e-02,6.636010805452065286e-02,6.903343389414105802e-02,7.170367292039368790e-02,7.436658599894810373e-02,7.701806855161512366e-02,7.965418916952687889e-02,8.227123134635387636e-02,8.486573844137271228e-02,8.743456200566872283e-02,8.997491363470924708e-02,9.248442054750818930e-02,9.496118513686196971e-02,9.740384878676860980e-02,9.981166031176898212e-02,1.021845494376789620e-01,1.045232058123694158e-01,1.068291641060658964e-01,1.091048958288404896e-01,1.113539085522066013e-01,1.135808532627826661e-01,1.157916405859126946e-01,1.179935665775947023e-01,1.201954486687071832e-01,1.224077721211790232e-01,1.246428469729108784e-01,1.269149748399251709e-01,1.292406240179184151e-01,1.316386099527446507e-01,1.341302761517557396e-01,1.367396677347809952e-01,1.394936857216261539e-01,1.424222043195743914e-01,1.455581251889730976e-01,1.489373308859699707e-01,1.525984828911545743e-01,1.565825856048712605e-01,1.609322031393664310e-01,1.656901658009006795e-01,1.708975306255640925e-01,1.765904545754179711e-01,1.827954844843888982e-01,1.895225423685716337e-01,1.967545578573524356e-01,2.044322329199015353e-01,2.124317782960052359e-01,2.205326203890914105e-01,2.283711204838934083e-01,2.353756267732974028e-01,2.406787390789923431e-01,2.430071684233654494e-01,2.405641583041906173e-01,2.309569525503482046e-01,2.113056296707068182e-01,1.788310248514674017e-01,1.324587565873919792e-01,7.609849138785412803e-02,2.341484960847882435e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.576047997022630441e-05,1.101942492214266539e-04,2.634503680967437665e-04,4.945140087692618354e-04,8.109939808458242446e-04,1.219102664620855649e-03,1.723725776964709104e-03,2.328537163581182769e-03,3.036135330572997063e-03,3.848186462219182601e-03,4.765563153831526948e-03,5.788471782210909654e-03,6.916564602128272635e-03,8.149035112269603989e-03,9.484696922476340900e-03,1.092204737384532519e-02,1.245931767898587721e-02,1.409451152534873380e-02,1.582543405262354722e-02,1.764971297078390955e-02,1.956481339088437382e-02,2.156804773418279780e-02,2.365658188777278181e-02,2.582743859708047304e-02,2.807749893115967996e-02,3.040350252584578944e-02,3.280204720068666951e-02,3.526958845548664595e-02,3.780243927839298246e-02,4.039677063688606323e-02,4.304861297334436343e-02,4.575385898579777816e-02,4.850826794027630201e-02,5.130747173228844549e-02,5.414698289024019728e-02,5.702220469210918935e-02,5.992844354773253085e-02,6.286092378217814081e-02,6.581480494052499575e-02,6.878520172086118045e-02,7.176720663035759951e-02,7.475591544902419894e-02,7.774645557738210644e-02,8.073401733804931590e-02,8.371388829750435467e-02,8.668149067341614222e-02,8.963242189531719917e-02,9.256249839248828493e-02,9.546780269299924571e-02,9.834473393229598015e-02,1.011900618886177189e-01,1.040009846858164916e-01,1.067751903315228290e-01,1.095109222891726408e-01,1.122070493148614456e-01,1.148631398220000543e-01,1.174795410650107674e-01,1.200574634528493168e-01,1.225990703070492238e-01,1.251075733574132653e-01,1.275873342080263428e-01,1.300439718883513174e-01,1.324844764036148259e-01,1.349173278812402510e-01,1.373526204293060160e-01,1.398021891160028674e-01,1.422797374605060672e-01,1.448009613797115736e-01,1.473836635038336673e-01,1.500478489408445804e-01,1.528157896378063152e-01,1.557120390458109627e-01,1.587633712739169312e-01,1.619986085200733061e-01,1.654482861769818181e-01,1.691440850580001320e-01,1.731179324609294079e-01,1.774006351766259926e-01,1.820198537091200219e-01,1.869971519084222267e-01,1.923437518494325038e-01,1.980544797099225984e-01,2.040991923040525458e-01,2.104107139782334657e-01,2.168679854538320684e-01,2.232727508493473068e-01,2.293177737096696311e-01,2.345445200850009293e-01,2.382890595279331114e-01,2.396178976233820646e-01,2.372631994817636925e-01,2.295843637883498989e-01,2.146184166504397361e-01,1.903455239660971354e-01,1.553895538060216519e-01,1.104490088608006820e-01,6.060586495040783811e-02,1.775514001175152942e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.655424666245967277e-05,1.503612185487061294e-04,3.480834676189230293e-04,6.361935862527538744e-04,1.020531602467610174e-03,1.506092977051567581e-03,2.096951182028457088e-03,2.796260153807701883e-03,3.606304152287757338e-03,4.528573954384427537e-03,5.563854878288827972e-03,6.712316681137511266e-03,7.973598861543803457e-03,9.346887584347349925e-03,1.083098241760286143e-02,1.242435242788550442e-02,1.412518204168828131e-02,1.593140757484253281e-02,1.784074557094817923e-02,1.985071416313772055e-02,2.195864864679683212e-02,2.416171236948315773e-02,2.645690393782884273e-02,2.884106162799322456e-02,3.131086577676226584e-02,3.386283983012135929e-02,3.649335063733003676e-02,3.919860850155360704e-02,4.197466743228229352e-02,4.481742598885996715e-02,4.772262905708134911e-02,5.068587086056452334e-02,5.370259947417710400e-02,5.676812307705852295e-02,5.987761815675458899e-02,6.302613985291397047e-02,6.620863460822494495e-02,6.941995527542625666e-02,7.265487881191938502e-02,7.590812667761671906e-02,7.917438803710155626e-02,8.244834585395272031e-02,8.572470595336098564e-02,8.899822911902666167e-02,9.226376628205790187e-02,9.551629685333266895e-02,9.875097024681984970e-02,1.019631506397725290e-01,1.051484650166337326e-01,1.083028545467801668e-01,1.114226293516606542e-01,1.145045267237632530e-01,1.175457728671629731e-01,1.205441482355114891e-01,1.234980565457605012e-01,1.264065975411539922e-01,1.292696435600972082e-01,1.320879199315526109e-01,1.348630891532223153e-01,1.375978387031909222e-01,1.402959721717741137e-01,1.429625031549829339e-01,1.456037509935121099e-01,1.482274369303460682e-01,1.508427785412275457e-01,1.534605792921239498e-01,1.560933086990537455e-01,1.587551666775392223e-01,1.614621230968870669e-01,1.642319200634558551e-01,1.670840197308854913e-01,1.700394740468350874e-01,1.731206842175236904e-01,1.763510060214235897e-01,1.797541413743316552e-01,1.833532353149062710e-01,1.871695689379828664e-01,1.912207002430075520e-01,1.955178531637786488e-01,2.000622862474286390e-01,2.048402821035817944e-01,2.098162827594988178e-01,2.149235529337156225e-01,2.200515891775902122e-01,2.250293326675611161e-01,2.296031529899313084e-01,2.334087002644492370e-01,2.359363916534755190e-01,2.364921387130502761e-01,2.341591223015721812e-01,2.277750547963329764e-01,2.159556499112150474e-01,1.972228008835930635e-01,1.703363484651120863e-01,1.349681054082927656e-01,9.283927392557264624e-02,4.921572198367205747e-02,1.395269405705203136e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.696072254079332770e-05,1.893741635255846679e-04,4.306832049878122162e-04,7.748792245891020008e-04,1.225942019201520846e-03,1.787503394638607782e-03,2.462659766367667098e-03,3.253882933676262648e-03,4.162995015931461075e-03,5.191184194611194076e-03,6.339044764521692757e-03,7.606629778659959595e-03,8.993508147147331530e-03,1.049882079449618658e-02,1.212133255742676823e-02,1.385947802579269410e-02,1.571140059233057384e-02,1.767498468164536291e-02,1.974788156584821736e-02,2.192752942064152971e-02,2.421116839248992417e-02,2.659585148064204721e-02,2.907845201995922987e-02,3.165566850425334533e-02,3.432402742994857675e-02,3.707988477564822666e-02,3.991942667013734236e-02,4.283866974243117492e-02,4.583346159404710907e-02,4.889948178605765111e-02,5.203224369142683825e-02,5.522709752607339595e-02,5.847923483936316030e-02,6.178369471558838727e-02,6.513537191178361829e-02,6.852902713337763463e-02,7.195929962718711215e-02,7.542072225076486280e-02,7.890773915783244608e-02,8.241472622124031144e-02,8.593601429759348265e-02,8.946591542120790885e-02,9.299875199955601190e-02,9.652888906780454636e-02,1.000507696465623847e-01,1.035589532345645991e-01,1.070481574567507255e-01,1.105133028779549387e-01,1.139495609830124129e-01,1.173524053149917756e-01,1.207176657538753251e-01,1.240415859070408966e-01,1.273208835687791307e-01,1.305528141863543934e-01,1.337352372413521673e-01,1.368666854126915911e-01,1.399464363253554167e-01,1.429745865981031094e-01,1.459521277728463295e-01,1.488810235230404178e-01,1.517642872782770103e-01,1.546060590411865721e-01,1.574116796761939607e-01,1.601877602721126781e-01,1.629422432625272921e-01,1.656844507509004638e-01,1.684251138283943683e-01,1.711763744561601852e-01,1.739517485320144219e-01,1.767660348396559444e-01,1.796351493781936370e-01,1.825758576854706883e-01,1.856053686690532778e-01,1.887407414517231208e-01,1.919980409301617064e-01,1.953911570009203014e-01,1.989301753214426094e-01,2.026191523829191654e-01,2.064531027668442265e-01,2.104139501100944221e-01,2.144651248368203977e-01,2.185444130441435429e-01,2.225545798658755403e-01,2.263512272977143136e-01,2.297273452651712455e-01,2.323941661547339055e-01,2.339584117394411245e-01,2.338971490792235708e-01,2.315338123241807156e-01,2.260234253393527959e-01,2.163630384156907671e-01,2.014564674019539703e-01,1.802812741974454402e-01,1.522266661912504426e-01,1.176762259173675801e-01,7.885160445239083882e-02,4.071897026619989562e-02,1.128566707352478445e-02,0.000000000000000000e+00
